applicant_id,year,month,turnover_declared,filing_date,due_date,filing_delay_days,tax_paid
174,2024,10,814682.71,2024-11-26,2024-11-20,6,136293.11
174,2024,11,815929.12,2024-12-24,2024-12-21,3,136565.71
174,2024,12,918419.04,2025-01-24,2025-01-20,4,157448.57
175,2024,1,1040872.25,2024-02-21,2024-02-20,1,158257.05
175,2024,2,934152.25,2024-03-25,2024-03-22,3,161728.69
175,2024,3,967787.27,2024-04-25,2024-04-20,5,89823.01
175,2024,4,1152848.77,2024-05-22,2024-05-21,1,179409.92
175,2024,5,1091236.49,2024-07-03,2024-06-20,13,78726.19
175,2024,6,1086895.04,2024-07-26,2024-07-21,5,119439.1
175,2024,7,1047528.84,2024-08-20,2024-08-20,0,169748.21
175,2024,8,1227925.29,2024-09-20,2024-09-20,0,203115.78
175,2024,9,1396320.0,2024-10-23,2024-10-21,2,144837.77
175,2024,10,1688511.88,2024-11-21,2024-11-20,1,200234.82
175,2024,11,2079155.17,2024-12-29,2024-12-21,8,367855.42
175,2024,12,2003367.65,2025-01-23,2025-01-20,3,158983.18
176,2024,1,822504.78,2024-02-24,2024-02-20,4,49978.07
176,2024,2,979704.48,2024-03-25,2024-03-22,3,160155.63
176,2024,3,974091.3,2024-04-24,2024-04-20,4,141812.96
176,2024,4,880070.06,2024-05-24,2024-05-21,3,52929.33
176,2024,5,1078194.3,2024-06-25,2024-06-20,5,62357.04
176,2024,6,842755.63,2024-07-31,2024-07-21,10,65817.2
176,2024,7,1097517.49,2024-08-25,2024-08-20,5,81687.42
176,2024,8,845172.41,2024-09-22,2024-09-20,2,65184.76
176,2024,9,1109491.63,2024-10-30,2024-10-21,9,131578.83
176,2024,10,1192786.71,2024-12-01,2024-11-20,11,177562.33
176,2024,11,988746.04,2025-01-08,2024-12-21,18,107795.92
176,2024,12,936745.52,2025-01-22,2025-01-20,2,108275.12
177,2024,1,1725810.05,2024-02-27,2024-02-20,7,167875.92
177,2024,2,2043201.22,2024-03-23,2024-03-22,1,332677.38
177,2024,3,1978240.86,2024-05-01,2024-04-20,11,299511.08
177,2024,4,1760635.96,2024-05-25,2024-05-21,4,151624.2
177,2024,5,1902155.71,2024-06-21,2024-06-20,1,171059.12
177,2024,6,2219468.5,2024-07-23,2024-07-21,2,298051.95
177,2024,7,1770931.94,2024-08-23,2024-08-20,3,290265.5
177,2024,8,2235992.64,2024-09-25,2024-09-20,5,181726.1
177,2024,9,2272762.62,2024-10-24,2024-10-21,3,168897.78
177,2024,10,1905648.41,2024-11-25,2024-11-20,5,259254.16
177,2024,11,2065707.13,2024-12-31,2024-12-21,10,174604.38
177,2024,12,2534817.88,2025-01-20,2025-01-20,0,154443.11
178,2024,1,809538.82,2024-04-17,2024-02-20,57,93327.48
178,2024,2,954156.13,2024-03-25,2024-03-22,3,54301.43
178,2024,3,886832.28,2024-04-22,2024-04-20,2,55618.26
178,2024,4,970555.65,2024-06-26,2024-05-21,36,140886.06
178,2024,5,935161.23,2024-07-04,2024-06-20,14,82500.64
178,2024,6,977284.97,2024-08-10,2024-07-21,20,124336.44
178,2024,7,1024719.75,2024-09-02,2024-08-20,13,116992.37
178,2024,8,998328.49,2024-10-11,2024-09-20,21,138319.28
178,2024,9,1083595.93,2024-12-08,2024-10-21,48,189267.72
178,2024,10,995661.45,2024-12-27,2024-11-20,37,56661.01
178,2024,11,921284.35,2025-01-27,2024-12-21,37,77943.58
178,2024,12,955769.96,2025-01-23,2025-01-20,3,60341.73
179,2024,1,503962.65,2024-02-27,2024-02-20,7,72095.4
179,2024,2,454824.29,2024-03-22,2024-03-22,0,28731.05
179,2024,3,545689.57,2024-04-26,2024-04-20,6,89677.86
179,2024,4,507818.5,2024-06-07,2024-05-21,17,38970.85
179,2024,5,595270.33,2024-06-22,2024-06-20,2,56665.15
179,2024,6,511527.99,2024-07-25,2024-07-21,4,65230.43
179,2024,7,597626.48,2024-08-20,2024-08-20,0,37203.17
179,2024,8,558070.62,2024-09-23,2024-09-20,3,78722.14
179,2024,9,576150.63,2024-10-26,2024-10-21,5,51676.19
179,2024,10,916060.63,2024-11-23,2024-11-20,3,83329.11
179,2024,11,687048.39,2024-12-23,2024-12-21,2,114725.4
179,2024,12,705598.61,2025-01-24,2025-01-20,4,78814.02
180,2024,1,755116.82,2024-02-22,2024-02-20,2,63654.98
180,2024,2,721353.96,2024-03-30,2024-03-22,8,99760.64
180,2024,3,943466.24,2024-04-25,2024-04-20,5,120028.41
180,2024,4,957017.14,2024-05-21,2024-05-21,0,120402.95
180,2024,5,874049.99,2024-06-24,2024-06-20,4,71826.24
180,2024,6,777213.87,2024-07-23,2024-07-21,2,121603.22
180,2024,7,882849.03,2024-08-20,2024-08-20,0,157812.53
180,2024,8,1002043.91,2024-09-23,2024-09-20,3,118526.76
180,2024,9,804346.22,2024-10-22,2024-10-21,1,55544.76
180,2024,10,805030.05,2024-11-27,2024-11-20,7,72129.32
180,2024,11,1018411.4,2024-12-22,2024-12-21,1,110844.02
180,2024,12,1036382.48,2025-01-21,2025-01-20,1,185173.68
181,2024,1,899193.79,2024-02-22,2024-02-20,2,87543.36
181,2024,2,754620.76,2024-03-26,2024-03-22,4,72323.93
181,2024,3,1023552.21,2024-04-29,2024-04-20,9,169785.22
181,2024,4,956290.37,2024-05-23,2024-05-21,2,154349.38
181,2024,5,1104173.69,2024-06-25,2024-06-20,5,140723.25
181,2024,6,848999.39,2024-07-21,2024-07-21,0,118139.91
181,2024,7,1074354.93,2024-08-22,2024-08-20,2,56612.65
181,2024,8,1144615.01,2024-09-23,2024-09-20,3,184643.02
181,2024,9,1095142.85,2024-10-25,2024-10-21,4,74921.25
181,2024,10,1020032.62,2024-11-20,2024-11-20,0,83405.84
181,2024,11,1091498.21,2024-12-30,2024-12-21,9,192679.75
181,2024,12,1054536.25,2025-01-27,2025-01-20,7,154771.61
182,2024,1,538181.74,2024-02-21,2024-02-20,1,71597.22
182,2024,2,554484.12,2024-03-28,2024-03-22,6,90951.32
182,2024,3,513673.69,2024-04-20,2024-04-20,0,85731.51
182,2024,4,511738.07,2024-05-23,2024-05-21,2,89339.13
182,2024,5,510197.53,2024-06-20,2024-06-20,0,43106.7
182,2024,6,548872.6,2024-07-23,2024-07-21,2,90805.12
182,2024,7,524792.8,2024-08-27,2024-08-20,7,54708.73
182,2024,8,601393.69,2024-09-24,2024-09-20,4,54252.94
182,2024,9,487783.3,2024-10-25,2024-10-21,4,57368.25
182,2024,10,787917.74,2024-11-22,2024-11-20,2,83794.86
182,2024,11,986912.5,2024-12-22,2024-12-21,1,151001.82
182,2024,12,910765.9,2025-01-31,2025-01-20,11,104611.04
183,2024,1,1058992.93,2024-02-20,2024-02-20,0,73631.36
183,2024,2,1175228.75,2024-04-02,2024-03-22,11,154064.69
183,2024,3,1040900.86,2024-04-21,2024-04-20,1,93133.49
183,2024,4,892554.59,2024-05-24,2024-05-21,3,137428.47
183,2024,5,781342.37,2024-06-28,2024-06-20,8,43226.91
183,2024,6,818316.33,2024-07-30,2024-07-21,9,104007.44
183,2024,7,724279.87,2024-08-22,2024-08-20,2,65009.04
183,2024,8,780819.49,2024-09-21,2024-09-20,1,106061.0
183,2024,9,644945.5,2024-10-23,2024-10-21,2,53328.19
183,2024,10,687346.94,2024-11-24,2024-11-20,4,59678.57
183,2024,11,754106.31,2024-12-28,2024-12-21,7,102929.77
183,2024,12,693659.61,2025-01-23,2025-01-20,3,48663.56
184,2024,1,417623.55,2024-02-23,2024-02-20,3,74950.42
184,2024,2,427193.51,2024-03-22,2024-03-22,0,53860.23
184,2024,3,403320.53,2024-04-27,2024-04-20,7,31641.1
184,2024,4,464667.5,2024-05-22,2024-05-21,1,44655.56
184,2024,5,494554.54,2024-06-25,2024-06-20,5,65684.66
184,2024,6,435230.33,2024-07-21,2024-07-21,0,76469.05
184,2024,7,433975.29,2024-08-20,2024-08-20,0,36438.27
184,2024,8,465684.77,2024-09-23,2024-09-20,3,42095.88
184,2024,9,507087.11,2024-10-24,2024-10-21,3,70109.87
184,2024,10,488112.92,2024-11-25,2024-11-20,5,61093.07
184,2024,11,548134.93,2024-12-22,2024-12-21,1,41623.1
184,2024,12,483886.8,2025-01-26,2025-01-20,6,59061.72
185,2024,1,657977.54,2024-02-22,2024-02-20,2,81369.75
185,2024,2,823781.99,2024-03-26,2024-03-22,4,99643.01
185,2024,3,753061.33,2024-05-02,2024-04-20,12,123404.0
185,2024,4,782079.65,2024-05-22,2024-05-21,1,53196.5
185,2024,5,824540.91,2024-06-24,2024-06-20,4,74805.53
185,2024,6,920447.82,2024-07-21,2024-07-21,0,131290.66
185,2024,7,801412.68,2024-08-21,2024-08-20,1,84626.77
185,2024,8,834117.43,2024-09-20,2024-09-20,0,86192.37
185,2024,9,738953.21,2024-10-21,2024-10-21,0,90638.66
185,2024,10,982331.19,2024-11-24,2024-11-20,4,102869.15
185,2024,11,964432.85,2025-01-04,2024-12-21,14,125354.2
185,2024,12,869932.55,2025-01-20,2025-01-20,0,70937.72
186,2024,1,444964.45,2024-02-24,2024-02-20,4,53673.86
186,2024,2,525730.27,2024-03-24,2024-03-22,2,46335.03
186,2024,3,572532.05,2024-04-21,2024-04-20,1,57851.91
186,2024,4,523312.99,2024-05-22,2024-05-21,1,26570.63
186,2024,5,615767.97,2024-06-23,2024-06-20,3,100824.87
186,2024,6,510351.46,2024-07-21,2024-07-21,0,29123.21
186,2024,7,456025.19,2024-08-25,2024-08-20,5,72000.11
186,2024,8,589720.69,2024-10-01,2024-09-20,11,55052.11
186,2024,9,525612.74,2024-10-22,2024-10-21,1,46135.66
186,2024,10,563362.42,2024-11-22,2024-11-20,2,52432.13
186,2024,11,480832.95,2024-12-22,2024-12-21,1,70327.34
186,2024,12,649791.16,2025-01-20,2025-01-20,0,94945.69
187,2024,1,378627.95,2024-02-23,2024-02-20,3,26026.79
187,2024,2,418578.56,2024-03-27,2024-03-22,5,47881.04
187,2024,3,386062.1,2024-05-02,2024-04-20,12,53214.22
187,2024,4,480520.28,2024-05-26,2024-05-21,5,42822.04
187,2024,5,431799.73,2024-06-24,2024-06-20,4,77115.38
187,2024,6,372029.32,2024-07-24,2024-07-21,3,42055.75
187,2024,7,479442.91,2024-08-24,2024-08-20,4,31121.67
187,2024,8,370051.24,2024-09-29,2024-09-20,9,47548.91
187,2024,9,386048.04,2024-10-21,2024-10-21,0,24163.62
187,2024,10,439546.03,2024-11-25,2024-11-20,5,49047.41
187,2024,11,527210.95,2024-12-25,2024-12-21,4,56778.54
187,2024,12,434343.11,2025-01-22,2025-01-20,2,28595.19
188,2024,1,925167.84,2024-02-25,2024-02-20,5,144913.87
188,2024,2,860844.31,2024-03-24,2024-03-22,2,104225.44
188,2024,3,917488.73,2024-04-28,2024-04-20,8,127137.94
188,2024,4,903104.66,2024-05-25,2024-05-21,4,117611.87
188,2024,5,772322.86,2024-06-24,2024-06-20,4,102491.59
188,2024,6,784072.38,2024-07-23,2024-07-21,2,122637.95
188,2024,7,885541.66,2024-08-24,2024-08-20,4,63936.83
188,2024,8,954132.2,2024-09-28,2024-09-20,8,115515.39
188,2024,9,881715.34,2024-10-22,2024-10-21,1,77330.58
188,2024,10,909211.37,2024-11-30,2024-11-20,10,158822.75
188,2024,11,917533.25,2024-12-23,2024-12-21,2,125519.42
188,2024,12,948774.11,2025-01-21,2025-01-20,1,133487.63
189,2024,1,663814.18,2024-02-23,2024-02-20,3,69852.03
189,2024,2,572834.36,2024-03-24,2024-03-22,2,62679.93
189,2024,3,713587.39,2024-04-27,2024-04-20,7,36701.62
189,2024,4,650369.23,2024-05-23,2024-05-21,2,87061.14
189,2024,5,791397.61,2024-06-20,2024-06-20,0,103343.82
189,2024,6,630597.66,2024-07-22,2024-07-21,1,105888.44
189,2024,7,841467.36,2024-08-22,2024-08-20,2,93258.08
189,2024,8,752775.66,2024-09-24,2024-09-20,4,64736.84
189,2024,9,841129.83,2024-11-03,2024-10-21,13,81175.08
189,2024,10,871675.91,2024-11-24,2024-11-20,4,100605.98
189,2024,11,743258.18,2024-12-29,2024-12-21,8,105400.85
189,2024,12,757132.46,2025-01-27,2025-01-20,7,44034.48
190,2024,1,1384794.35,2024-02-22,2024-02-20,2,198714.09
190,2024,2,1446627.09,2024-03-25,2024-03-22,3,206829.63
190,2024,3,1647981.75,2024-04-21,2024-04-20,1,142030.02
190,2024,4,1697015.03,2024-05-21,2024-05-21,0,151680.71
190,2024,5,1606187.38,2024-06-20,2024-06-20,0,271607.58
190,2024,6,1717392.03,2024-07-24,2024-07-21,3,169932.43
190,2024,7,1654259.45,2024-08-21,2024-08-20,1,224427.32
190,2024,8,1691301.33,2024-09-26,2024-09-20,6,288474.43
190,2024,9,1768622.25,2024-10-24,2024-10-21,3,209239.35
190,2024,10,1526484.27,2024-11-24,2024-11-20,4,140634.93
190,2024,11,2054202.93,2024-12-21,2024-12-21,0,195667.72
190,2024,12,1773029.49,2025-01-26,2025-01-20,6,181718.86
191,2024,1,498887.85,2024-02-22,2024-02-20,2,35268.06
191,2024,2,400667.46,2024-03-24,2024-03-22,2,25566.05
191,2024,3,532385.52,2024-04-29,2024-04-20,9,59591.88
191,2024,4,490371.84,2024-05-23,2024-05-21,2,87076.65
191,2024,5,539360.37,2024-06-20,2024-06-20,0,78338.92
191,2024,6,460862.23,2024-07-29,2024-07-21,8,76951.67
191,2024,7,449168.28,2024-08-20,2024-08-20,0,74571.58
191,2024,8,565704.24,2024-09-27,2024-09-20,7,59176.79
191,2024,9,438641.56,2024-11-01,2024-10-21,11,56824.91
191,2024,10,480685.22,2024-11-20,2024-11-20,0,76950.13
191,2024,11,469541.55,2024-12-27,2024-12-21,6,70072.39
191,2024,12,557377.03,2025-01-22,2025-01-20,2,88783.65
192,2024,1,1277200.1,2024-02-20,2024-02-20,0,179873.64
192,2024,2,1301999.3,2024-03-25,2024-03-22,3,232476.16
192,2024,3,1417134.45,2024-04-22,2024-04-20,2,107653.29
192,2024,4,1264715.16,2024-05-25,2024-05-21,4,135168.87
192,2024,5,1263313.09,2024-06-21,2024-06-20,1,96207.68
192,2024,6,1311661.29,2024-07-21,2024-07-21,0,204355.39
192,2024,7,1509980.75,2024-08-27,2024-08-20,7,113246.22
192,2024,8,1511465.28,2024-09-23,2024-09-20,3,199188.51
192,2024,9,1627325.07,2024-10-22,2024-10-21,1,124425.52
192,2024,10,1686810.81,2024-11-25,2024-11-20,5,280226.22
192,2024,11,1567855.59,2024-12-26,2024-12-21,5,161557.42
192,2024,12,1646957.86,2025-01-26,2025-01-20,6,97755.95
193,2024,1,586106.12,2024-02-20,2024-02-20,0,98716.98
193,2024,2,572609.71,2024-03-26,2024-03-22,4,65565.42
193,2024,3,631277.77,2024-04-25,2024-04-20,5,78371.94
193,2024,4,580773.26,2024-05-21,2024-05-21,0,55622.85
193,2024,5,610138.92,2024-06-22,2024-06-20,2,74821.73
193,2024,6,517528.5,2024-07-24,2024-07-21,3,30394.5
193,2024,7,595263.37,2024-08-27,2024-08-20,7,58868.79
193,2024,8,551864.19,2024-09-26,2024-09-20,6,33199.43
193,2024,9,666051.02,2024-10-29,2024-10-21,8,59125.02
193,2024,10,591392.98,2024-12-03,2024-11-20,13,47296.39
193,2024,11,654328.56,2024-12-25,2024-12-21,4,60865.36
193,2024,12,599864.82,2025-01-20,2025-01-20,0,103344.88
194,2024,1,1225805.65,2024-02-24,2024-02-20,4,173360.22
194,2024,2,1174434.48,2024-03-22,2024-03-22,0,191775.21
194,2024,3,1528129.01,2024-04-27,2024-04-20,7,91261.43
194,2024,4,1429734.06,2024-05-24,2024-05-21,3,230066.2
194,2024,5,1570339.06,2024-06-21,2024-06-20,1,180598.59
194,2024,6,1379246.82,2024-07-22,2024-07-21,1,79119.48
194,2024,7,1520103.05,2024-08-28,2024-08-20,8,97915.43
194,2024,8,1417071.32,2024-09-27,2024-09-20,7,239854.73
194,2024,9,1408162.64,2024-10-26,2024-10-21,5,75895.94
194,2024,10,1481610.27,2024-11-28,2024-11-20,8,124328.65
194,2024,11,1500107.28,2024-12-22,2024-12-21,1,224139.53
194,2024,12,1439783.88,2025-01-24,2025-01-20,4,174388.57
195,2024,1,1804515.6,2024-02-22,2024-02-20,2,245835.83
195,2024,2,1717653.39,2024-03-29,2024-03-22,7,138494.8
195,2024,3,1294197.38,2024-04-22,2024-04-20,2,224206.35
195,2024,4,1599166.31,2024-05-22,2024-05-21,1,226125.01
195,2024,5,1476952.86,2024-06-25,2024-06-20,5,80637.3
195,2024,6,1498772.17,2024-07-28,2024-07-21,7,260019.0
195,2024,7,1288392.34,2024-08-20,2024-08-20,0,166996.58
195,2024,8,1043183.19,2024-09-22,2024-09-20,2,126940.04
195,2024,9,1287202.6,2024-10-23,2024-10-21,2,109626.02
195,2024,10,928857.05,2024-11-29,2024-11-20,9,50741.61
195,2024,11,1021020.57,2024-12-25,2024-12-21,4,137371.99
195,2024,12,940751.91,2025-01-26,2025-01-20,6,84144.98
196,2024,1,1633357.6,2024-02-23,2024-02-20,3,86221.07
196,2024,2,1180817.08,2024-03-22,2024-03-22,0,177795.3
196,2024,3,1592533.97,2024-04-25,2024-04-20,5,190218.89
196,2024,4,1554377.05,2024-05-29,2024-05-21,8,215518.04
196,2024,5,1694275.12,2024-06-24,2024-06-20,4,206404.18
196,2024,6,1300725.57,2024-07-21,2024-07-21,0,194508.68
196,2024,7,1723622.71,2024-08-20,2024-08-20,0,182468.6
196,2024,8,1604775.2,2024-09-26,2024-09-20,6,108980.53
196,2024,9,1558398.39,2024-10-29,2024-10-21,8,259674.48
196,2024,10,1836059.74,2024-11-21,2024-11-20,1,179570.55
196,2024,11,1537283.99,2024-12-22,2024-12-21,1,164102.34
196,2024,12,1446608.43,2025-01-25,2025-01-20,5,115966.42
197,2024,1,974423.25,2024-02-28,2024-02-20,8,143407.66
197,2024,2,1265958.45,2024-03-26,2024-03-22,4,193835.34
197,2024,3,1188669.49,2024-04-29,2024-04-20,9,212560.3
197,2024,4,1016189.76,2024-05-25,2024-05-21,4,145901.97
197,2024,5,1227798.24,2024-06-22,2024-06-20,2,73618.19
197,2024,6,1049320.75,2024-07-24,2024-07-21,3,77101.1
197,2024,7,1033911.74,2024-08-24,2024-08-20,4,98693.88
197,2024,8,1308688.2,2024-09-26,2024-09-20,6,106987.57
197,2024,9,1203305.31,2024-10-29,2024-10-21,8,154981.03
197,2024,10,1328511.51,2024-12-02,2024-11-20,12,87560.77
197,2024,11,1127153.62,2024-12-28,2024-12-21,7,93019.31
197,2024,12,1328261.9,2025-01-28,2025-01-20,8,151874.53
198,2024,1,1507353.42,2024-03-09,2024-02-20,18,254687.12
198,2024,2,1444085.47,2024-04-27,2024-03-22,36,206081.69
198,2024,3,1927379.62,2024-04-24,2024-04-20,4,291857.49
198,2024,4,1603964.54,2024-06-30,2024-05-21,40,216493.03
198,2024,5,1738452.05,2024-06-27,2024-06-20,7,147385.24
198,2024,6,1872014.9,2024-08-19,2024-07-21,29,216120.19
198,2024,7,1553287.76,2024-09-01,2024-08-20,12,259484.95
198,2024,8,1983753.79,2024-10-23,2024-09-20,33,259560.95
198,2024,9,1772829.07,2024-11-14,2024-10-21,24,135554.31
198,2024,10,1685392.1,2024-11-21,2024-11-20,1,298098.66
198,2024,11,1778503.95,2025-01-21,2024-12-21,31,260458.57
198,2024,12,1779076.19,2025-02-05,2025-01-20,16,175080.13
199,2024,1,1580022.02,2024-02-21,2024-02-20,1,279866.55
199,2024,2,1860480.14,2024-03-25,2024-03-22,3,250212.35
199,2024,3,1782663.78,2024-04-24,2024-04-20,4,115607.57
199,2024,4,1768515.34,2024-05-26,2024-05-21,5,96186.55
199,2024,5,1698305.78,2024-06-21,2024-06-20,1,169733.72
199,2024,6,2039952.18,2024-07-25,2024-07-21,4,124404.71
199,2024,7,1827331.08,2024-08-26,2024-08-20,6,236213.98
199,2024,8,2028014.38,2024-09-24,2024-09-20,4,328863.76
199,2024,9,1866848.77,2024-10-27,2024-10-21,6,104121.66
199,2024,10,1880406.69,2024-11-22,2024-11-20,2,139103.99
199,2024,11,1886058.36,2024-12-23,2024-12-21,2,107116.34
199,2024,12,1890338.36,2025-01-28,2025-01-20,8,227599.37
200,2024,1,602649.9,2024-02-28,2024-02-20,8,77823.86
200,2024,2,791648.13,2024-03-30,2024-03-22,8,134541.26
200,2024,3,827518.57,2024-04-23,2024-04-20,3,128539.85
200,2024,4,754666.28,2024-05-27,2024-05-21,6,112024.77
200,2024,5,722071.31,2024-06-22,2024-06-20,2,113943.67
200,2024,6,772018.03,2024-07-21,2024-07-21,0,81510.74
200,2024,7,855751.7,2024-08-23,2024-08-20,3,124600.77
200,2024,8,682397.42,2024-09-27,2024-09-20,7,43808.09
200,2024,9,781611.49,2024-10-26,2024-10-21,5,112371.2
200,2024,10,900941.35,2024-11-21,2024-11-20,1,145598.28
200,2024,11,968337.46,2024-12-27,2024-12-21,6,106764.37
200,2024,12,922418.7,2025-01-20,2025-01-20,0,114268.67
